"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NANP",-0.249590896778856,7.25991529171499,-1.03361350454839,0.316407409351472,0.513258085217303,-5.74245574071196
"RP11-172H24.4",-0.391777946461978,3.65018530424059,-1.03358124730834,0.316422045588107,0.513258085217303,-5.74248771605649
"VAMP7",0.198793776816057,9.04951071110634,1.03355667083594,0.316433197118391,0.513258085217303,-5.74251207717114
"RP11-396O20.1",-0.925830577236617,1.46949687898451,-1.03347117012437,0.316471995111237,0.513266958466842,-5.74259682472298
"CXCL1",-0.771345114700011,9.00718947321183,-1.03344986792155,0.316481662026673,0.513266958466842,-5.74261793832687
"MMP3",0.698107047565063,1.40408976390814,1.03309204410588,0.316644073754954,0.513495476803185,-5.74297253739267
"RP11-771K4.3",-0.361778133864301,1.99199292417904,-1.03282701310193,0.316764406553011,0.513621974700123,-5.74323511083487
"TRIM38",0.196586059363533,11.5929718907343,1.03279410912241,0.3167793483326,0.513621974700123,-5.74326770560233
"B4GALT1",-0.295286409191586,12.0143505388656,-1.03277398107604,0.316788488778272,0.513621974700123,-5.74328764405058
"TRBV29-1",0.591485381100268,5.58276601441853,1.03272141417612,0.316812361083198,0.513621974700123,-5.74333971419221
"RP11-345P4.10",0.283715982985381,3.02042243291607,1.03268337151828,0.316829638272048,0.513621974700123,-5.74337739590362
"AC091814.2",0.570901121849606,1.65078744626463,1.03237841339117,0.316968160369444,0.513811650280456,-5.74367941683007
"TUBB",0.304697916048578,13.3726759373172,1.03227184141997,0.317016579139786,0.513827946316396,-5.74378494399871
"KRTAP2-3",-0.660037021309167,0.922435967961112,-1.03226155091511,0.317021254698728,0.513827946316396,-5.74379513311493
"MSC",-0.457972347490047,7.88861116477327,-1.03217298089026,0.31706149912091,0.513858291678716,-5.74388282682612
"MRPL37",-0.243327794155157,9.9457227190306,-1.03187583438691,0.317196543240193,0.513995311817587,-5.74417698537952
"RP11-252A24.3",-0.330622596259214,3.20426672494596,-1.03184542965074,0.317210363602116,0.513995311817587,-5.74420708021256
"EIF2B4",-0.127305984520401,9.78787413547491,-1.03183986905909,0.317212891195492,0.513995311817587,-5.74421258404363
"HAAO",-0.413364293239105,8.44582609757484,-1.03177138709059,0.317244021184627,0.513995311817587,-5.74428036484943
"TNKS2",0.268167418724828,11.1764780257774,1.03175013562901,0.317253681950736,0.513995311817587,-5.74430139792646
"CRTC2",0.167064212210469,10.315956984092,1.03170106095549,0.317275991761157,0.51399657886344,-5.74434996685333
"IRAK3",0.536887932699537,10.7847560027718,1.03155475954925,0.317342508441783,0.514069457327906,-5.74449474856087
"ANGPT4",-0.786342863456596,2.773859390242,-1.03146359563719,0.317383961637588,0.514101727819474,-5.74458495644866
"KARS",0.148424317297168,11.6154055822354,1.03128118219362,0.317466918621768,0.514201217625218,-5.74476543605104
"ZCCHC17",-0.158028660643866,9.43178532919588,-1.0311618859714,0.317521179912814,0.514254218667639,-5.74488345249322
"THAP12",0.235507223990948,10.3906705496559,1.03110304918571,0.317547943980045,0.514262681304182,-5.74494165370389
"ENO1-IT1",0.475212885966859,3.53930140118902,1.03103876198888,0.317577189216016,0.514275160724471,-5.74500524313394
"PDCD2",0.163113830507381,10.0531787210526,1.03079692848594,0.317687220300287,0.51441845180669,-5.74524442079858
"PIGK",-0.207425914937169,9.79888131889786,-1.03035489821727,0.317888408938191,0.514671077950034,-5.74568147004702
"TOMM40L",0.235319666519085,8.7392075193507,1.0302988882961,0.317913908190508,0.514671077950034,-5.74573683713615
"CDC25C",0.517692401872539,5.08189694269516,1.0302857114468,0.317919907337292,0.514671077950034,-5.74574986237142
"SIPA1L2",-0.515439285721964,10.534619008192,-1.03026473519233,0.317929457559267,0.514671077950034,-5.74577059697111
"MSH5-SAPCD1",0.429135284250908,4.1691459194721,1.03006734113544,0.31801933863774,0.514781676563707,-5.74596569891343
"CENPI",0.381285209372115,5.81535470616245,1.0299344217778,0.318079872176076,0.514844758191038,-5.74609705643591
"THOC1",0.193498314054029,10.2031014412045,1.02973871928525,0.31816901315946,0.514954132198702,-5.74629043243276
"ZFHX2",0.371036485527622,4.53307276101628,1.02953522043651,0.318261724310558,0.515069269276682,-5.74649147806712
"RP11-886P16.6",0.343635198795598,3.16330136624924,1.02937568310916,0.318334420761679,0.515152001498296,-5.74664906787615
"TIGD7",0.26791282975959,7.8151150715714,1.02930659229064,0.318365907100566,0.515168037813156,-5.74671730866404
"KCNJ2",-0.863088202740271,8.11418534512653,-1.02918290711465,0.31842227896755,0.515224338074629,-5.7468394621385
"PNMAL1",-0.620874929850603,7.01317019826381,-1.02909431237992,0.318462662095874,0.515232892648152,-5.74692695184603
"RP11-775C24.5",-0.422606966396008,4.06868048361079,-1.02904395591938,0.318485617143019,0.515232892648152,-5.7469766772866
"RP3-382I10.7",0.331994002947785,3.53230235448721,1.02902928632885,0.318492304514746,0.515232892648152,-5.7469911626518
"SRPRA",0.18897031587663,11.6861868669625,1.02895957455838,0.318524085135585,0.515249394085178,-5.7470599964947
"RP11-618L22.1",-0.600288126816744,1.16576251425178,-1.02877531457474,0.318608097623427,0.51531614755899,-5.74724191635461
"PDE4B",0.491024245396202,11.5104376557393,1.02877439317876,0.318608517769552,0.51531614755899,-5.74724282597724
"SLC8A2",-0.710829555976785,1.98032669663555,-1.02872656090492,0.318630329289456,0.515316517111363,-5.74729004608567
"OSBPL5",-0.362919264049844,8.71034128871887,-1.02851862991169,0.318725158267712,0.515434968761845,-5.74749529365272
"CDH18",0.532225856669622,2.09128341203763,1.02840589886786,0.318776578821654,0.515471693964297,-5.74760655470856
"CTD-2008E3.1",0.481745243855162,2.58458672778043,1.02837418260018,0.318791046786598,0.515471693964297,-5.74763785548266
"DICER1-AS1",-0.352827194877085,6.71593703005101,-1.02816477702275,0.318886582836838,0.515535524894613,-5.74784449661128
"COLQ",0.362012321417514,6.92725680427203,1.02816345687243,0.318887185187398,0.515535524894613,-5.74784579921714
"MB21D2",-0.513741383823199,7.913217384113,-1.02813125347582,0.318901879019481,0.515535524894613,-5.74787757418608
"RP11-307A17.2",0.23597391573801,3.4180632062963,1.02809835270449,0.318916891551912,0.515535524894613,-5.74791003635401
"CYP2R1",0.230319301133391,8.93119487874581,1.02783169344342,0.319038586122886,0.515697331410875,-5.74817310726427
"CCNYL2",-1.07245686152705,4.34005993405418,-1.02774752427683,0.319077005083352,0.515724517558226,-5.74825613141184
"RP11-497H16.8",0.493615902556413,3.34213328811273,1.02764393414629,0.319124293277528,0.515766034406976,-5.74835830416943
"FAM91A1",0.225184460763288,10.9866865498129,1.02747516438866,0.319201346278206,0.515838283110309,-5.74852474545884
"ACYP1",0.219069552899326,7.15514985428705,1.02745138037581,0.319212206104658,0.515838283110309,-5.74854819941003
"LENG8-AS1",0.446536011498833,6.54192562422443,1.027305590213,0.319278779956663,0.515874044475274,-5.74869195600849
"RP11-458J1.1",0.277534212236329,6.19433242180967,1.0272718758124,0.319294176769289,0.515874044475274,-5.74872519760346
"RP5-991G20.1",0.263271213768466,5.80328125336072,1.02726097481917,0.319299155187452,0.515874044475274,-5.74873594551885
"FAM169B",-1.07284490589925,2.4897971517886,-1.02718320340949,0.319334674535847,0.515895872813242,-5.74881262192684
"SYT12",-0.87604059958158,5.40115725003573,-1.02713677507273,0.3193558803895,0.515895872813242,-5.74885839414607
"KRCC1",0.236077395669363,9.71955173565543,1.02701950571986,0.319409446924863,0.51593099938934,-5.74897399821683
"RP11-122G18.12",0.322823382767347,4.66143144259743,1.02699456025953,0.319420842392914,0.51593099938934,-5.74899858795153
"SLC51B",-0.674267382083513,2.50511970126478,-1.02692297830058,0.319453543743011,0.515948914997505,-5.74906914624404
"RP5-942I16.1",-0.577446887507256,1.64805557320912,-1.02678989850036,0.319514346005262,0.515959533748541,-5.74920031149665
"SDHAF3",0.264320607045631,7.11527334370808,1.02678846721781,0.31951499998286,0.515959533748541,-5.74920172210735
"ZNF667",-0.855089278495297,5.14353088348202,-1.02676669474833,0.319524948316549,0.515959533748541,-5.7492231799077
"ZNF548",-0.244445233380801,9.18188493555511,-1.02656192929383,0.319618521131023,0.516075729392324,-5.74942496650788
"RP11-736N17.11",-0.457803276682153,1.399594177781,-1.02646525919368,0.319662703821533,0.51608616655701,-5.74952021806244
"NEIL2",-0.240973453683879,7.9277528022563,-1.0264378893031,0.319675213916718,0.51608616655701,-5.74954718490063
"COX6B2",-0.343786677362454,3.22939708496921,-1.02640591080832,0.319689830933916,0.51608616655701,-5.74957869167998
"TIMM23B",0.166426561020783,8.43554822253221,1.02622561985317,0.319772248890619,0.516184315767184,-5.74975630710427
"MTFR1L",-0.154747468951462,10.1468759911501,-1.02612687607284,0.319817394928838,0.516222290516558,-5.74985357396017
"NDUFA6",-0.231746277808103,10.3144167872969,-1.02605910113912,0.319848384530045,0.516237411548663,-5.74992033043975
"NLRP4",0.661057582332003,1.26163688056427,1.02593459789462,0.319905318342309,0.516270446003643,-5.75004295272929
"CATIP-AS2",0.595090938341546,0.972019203314059,1.02591977344513,0.319912097864965,0.516270446003643,-5.75005755234913
"RP11-447D11.3",0.547499444235595,4.38778725256217,1.0257622417283,0.3199841466775,0.516351817117598,-5.75021268352534
"FAM109A",-0.31917452186725,7.79862968372827,-1.02567447464564,0.320024292925102,0.516380152689702,-5.75029910413893
"ADAM23",-0.735278160328189,4.21481020284396,-1.0256292925266,0.320044961446734,0.516380152689702,-5.75034359058075
"TMEM128",-0.169149570254788,8.61940002870067,-1.02557786223037,0.320068489353824,0.516383218583141,-5.75039422691034
"RP11-553P9.1",-0.255395921465294,4.7381530037401,-1.02515375702956,0.320262552669507,0.516661399157915,-5.75081170025495
"NPAT",0.275345260765682,9.45596759724926,1.02484056645982,0.320405917351806,0.51683644290257,-5.75111989645532
"SNX29",0.200404381005177,10.4386064801958,1.02482214718533,0.320414350303394,0.51683644290257,-5.75113801943853
"WWC1",-0.813544539901972,8.83643310709836,-1.02420604989688,0.320696511417998,0.517256630859699,-5.75174404211333
"SGMS1",0.234082636558208,9.78537365006405,1.02407251073044,0.320757693294491,0.517320365110732,-5.75187535557696
"ZFP36L1",0.239774382412715,13.5051736471985,1.02388583644692,0.320843233370468,0.517423373181579,-5.75205889345288
"SLC1A7",0.784059392852531,3.86044633457737,1.02382892087027,0.320869317136002,0.517430488716681,-5.75211484694084
"CTC-244M17.1",0.255976405625999,3.23130919346162,1.02345078375651,0.321042651590853,0.51767504216811,-5.75248652302009
"AC005932.1",0.518395425355239,3.33963733572236,1.02309233924439,0.321207020919004,0.517896548642767,-5.75283873208689
"ANKRD13C",-0.189716903501503,9.34132290456862,-1.0230566198748,0.321223403788354,0.517896548642767,-5.75287382417406
"APOA1",0.522695918550563,1.83845727233664,1.02298784475699,0.321254949525237,0.517912435845007,-5.75294138848515
"RRP9",0.197500990117042,7.71947778950382,1.02293944448641,0.321277151064353,0.517913257633684,-5.75298893427201
"RP11-244O19.1",-0.354467801702701,5.20054214297122,-1.02268542826323,0.321393688039306,0.518066142021771,-5.75323843368913
"CYP2C18",0.809987462657579,1.63390981784458,1.02255624742537,0.321452964908556,0.51811670004759,-5.75336529669324
"HKDC1",-0.923351053849977,8.00600586400242,-1.02252249638236,0.321468453447185,0.51811670004759,-5.75339843984608
"TALDO1",0.326179785255213,11.6460648300656,1.02246977557377,0.321492648382026,0.51812072040292,-5.75345020918458
"COX6C",-0.219700149041178,11.1801074134186,-1.02238410469269,0.321531967726946,0.518149113218721,-5.75353432895316
"MBLAC2",0.274377044204791,6.82482045380164,1.02231986584302,0.321561452920982,0.518161655526852,-5.75359740068136
"CACNB4",0.313393617694639,5.4353329312891,1.02216252592701,0.321633679028314,0.518243063873669,-5.75375186732327
"BECN1",0.15387035210313,11.0128024188296,1.02204703804295,0.321686700541773,0.518269572182069,-5.75386523297727
"RBM22",-0.21298588902498,10.8272762654407,-1.02202199038997,0.321698200965545,0.518269572182069,-5.75388981887003
"TNFAIP8",0.316609667388574,10.7099584624361,1.02198485731735,0.321715250850664,0.518269572182069,-5.75392626641417
"ISM1",-1.15902423987368,4.53454372869977,-1.02183269177018,0.321785125365103,0.518347163218,-5.75407561066759
"RP11-155G14.6",-0.814298097455885,4.06481178187745,-1.02154435297072,0.321917560448117,0.518464642231521,-5.75435855001229
"RP3-434P1.6",-0.650676029460405,1.92759924636076,-1.02152836415594,0.321924905309018,0.518464642231521,-5.75437423737422
"AKIRIN1",-0.310533355745178,10.5901261550562,-1.0214779976644,0.321948043195481,0.518464642231521,-5.75442365285207
"RGPD4",-0.393104456954476,8.19437293959696,-1.02145729894843,0.321957552332714,0.518464642231521,-5.75444396011926
"LINC01006",-0.405183982900324,6.8137423061321,-1.02143754051333,0.321966629685323,0.518464642231521,-5.75446334455195
"FAM32A",-0.190029515217205,10.6250129442639,-1.0212688906848,0.322044117649106,0.518542923327584,-5.75462878869457
"PWWP2A",0.169842277431432,9.15917217590639,1.02117455054396,0.32208746904075,0.518542923327584,-5.75472132519468
"RP11-64K7.1",-0.271953714464419,4.60251967264372,-1.0211516148166,0.322098009146843,0.518542923327584,-5.75474382129496
"RP11-12A2.1",0.715317181051953,4.61700635551909,1.02114268061762,0.322102114921737,0.518542923327584,-5.75475258412545
"HSPA13",-0.319936278660689,10.1057450203065,-1.0209498410257,0.322190744839666,0.518650635368923,-5.75494170846922
"TMEM125",-1.03744086538201,4.4096526077284,-1.02082900842792,0.3222462889004,0.518705076099639,-5.75506019717206
"HS6ST1P1",-0.396651091431075,3.89197024169984,-1.02061439644012,0.322344958114255,0.518828921392473,-5.75527061587807
"RP11-603K19.1",-0.328593726437321,3.16777843446701,-1.02046853873842,0.322412029418991,0.5189018951404,-5.75541360157487
"MRPL24",-0.27365270142628,9.65141220068932,-1.02034378623195,0.322469403598918,0.518959253190063,-5.75553588345241
"DPY19L4",-0.24512425524245,9.15799925435745,-1.01980208991789,0.322718616425336,0.519325314131651,-5.75606670006807
"ZNF43",-0.212148402786559,8.57879326835452,-1.01944932332643,0.322880984105652,0.519551582188068,-5.75641224881297
"R3HCC1L",0.166904231931295,9.63545866011393,1.01929179177902,0.322953509882602,0.519633263828898,-5.75656652334306
"ABHD17A",0.270731066237598,10.6631273860315,1.01888820084615,0.323139371693094,0.519897280225358,-5.75696167462967
"UNC50",-0.168214626693364,9.61027209524734,-1.01881319470953,0.323173921945338,0.51991783305484,-5.75703509718122
"TFAP2C",-0.541005251951658,3.50050996385047,-1.01873082723819,0.323211866101508,0.51994384281361,-5.75711572019565
"RP11-503C24.6",0.724454325444989,2.65535147629873,1.0185342450445,0.323302438301004,0.520034690171131,-5.75730811591078
"RPL18AP3",-0.200011293537875,11.0626153594722,-1.01850044952621,0.323318010885409,0.520034690171131,-5.75734118843259
"RP11-320L11.2",0.320621491371427,4.27037528646547,1.01840785891217,0.32336067831083,0.520034690171131,-5.75743179330684
"STEAP4",-0.759959890347265,8.26538302951666,-1.0183848077585,0.323371301322508,0.520034690171131,-5.75745434897341
"TTC28-AS1",-0.232484906212525,8.75760151378998,-1.0183719157996,0.323377242627357,0.520034690171131,-5.75746696362322
"RP3-416H24.1",-0.976054578312222,1.56425645148561,-1.0181880472054,0.323461987590738,0.52010958404587,-5.75764686193587
"ASL",-0.245202816563727,9.07805774960754,-1.018156632204,0.323476468336323,0.52010958404587,-5.75767759574577
"SLC35B3",-0.19869669877393,9.34450605019558,-1.01812908669753,0.323489165818444,0.52010958404587,-5.75770454328196
"PDE4A",0.358180628823978,9.51699237970654,1.01779788901972,0.323641863791142,0.520320055206875,-5.75802850116535
"GEMIN4",0.150939828054508,8.24912898887258,1.01774513222546,0.323666191940515,0.52032413134741,-5.75808009620013
"SLC35B4",0.240311995044338,9.39260577631397,1.01768828612956,0.323692407280313,0.520331240572596,-5.75813568786336
"RP11-474O21.5",0.46862352154983,2.186443101444,1.01762218310806,0.323722893478836,0.520345213726989,-5.75820032875699
"RP1-13D10.2",-0.518032817704829,2.4526882151532,-1.01755643150685,0.323753219635373,0.520358927769381,-5.758264622354
"TMPRSS5",-0.327376853956026,3.84714797644075,-1.01750416621454,0.323777327039392,0.520362645422222,-5.75831572609682
"RXRA",0.336172575036434,10.5106957752262,1.01724912712404,0.323894982359814,0.520516699119803,-5.75856506417794
"C8orf34",-0.867060450214437,3.31933426568876,-1.0171965909762,0.323919222261444,0.520520618570079,-5.75861641915779
"PCSK6",-0.681685935262293,9.60832556734907,-1.01704720750939,0.323988154069785,0.520582647674459,-5.75876243134325
"RP11-313P22.1",0.387039239807414,2.74249751094601,1.01698200219476,0.324018245818817,0.520582647674459,-5.75882615921528
"ACSL1",0.403251962253408,12.8747141651027,1.01697119452057,0.324023233669381,0.520582647674459,-5.75883672165989
"RP11-197N18.2",0.406253113624179,4.5953904175961,1.01671422739079,0.324141842705584,0.520725017481123,-5.75908782915072
"SP5",-1.02660216100575,1.97512337528307,-1.01668471414306,0.324155467198104,0.520725017481123,-5.75911666584572
"ST8SIA2",-0.873611458448577,1.46105314975211,-1.01662076689225,0.324184989199927,0.520737405956503,-5.75917914467247
"C1orf210",-1.07749545923378,3.66019192532922,-1.0165354894559,0.324224361513826,0.52076561422833,-5.7592624585199
"LINC01480",0.407863442603147,7.41461822820677,1.01645106738415,0.324263342264275,0.520793189822537,-5.75934493066525
"TUBB8",-0.465680717802645,2.25906301696068,-1.01639345398141,0.324289946390906,0.520800885183916,-5.75940120990475
"3-Mar",-0.488305702927297,6.99785889459586,-1.01623798843273,0.324361743437814,0.520881153236564,-5.75955306136072
"MTPN",0.20282414077953,11.9014723274756,1.01606376218679,0.32444221799824,0.52096167815173,-5.7597232131939
"EFL1",-0.209495746291473,9.52204841963107,-1.01599286006168,0.324474971540134,0.52096167815173,-5.75979244989888
"RP5-864K19.4",0.252502744316716,3.93537800247378,1.01598771998331,0.324477346113016,0.52096167815173,-5.75979746907731
"SCD",0.575547574684,12.1104795958845,1.01568614126638,0.32461668873905,0.521150353707205,-5.76009191538958
"RNF146",0.239002144892907,9.88392511877105,1.01538374391898,0.324756452392617,0.521325830363233,-5.76038708403416
"CS",0.151056567217639,11.5653188099177,1.01535517240902,0.324769659943991,0.521325830363233,-5.76041496856839
"RP11-465N4.4",-0.710649954677032,2.87437438461568,-1.01495063528892,0.324956703525151,0.521591008629681,-5.76080970514537
"UPK3B",0.493854303206644,3.49702476888548,1.01484448677948,0.325005795521561,0.521605735235946,-5.76091325920061
"HOXB4",-0.320989106724732,6.95137833449085,-1.01483632323956,0.325009571247494,0.521605735235946,-5.76092122281619
"XYLT2",-0.328709376898381,9.0235829401168,-1.0145800385063,0.325128121600296,0.521760924272662,-5.76117120259989
"TWF1",-0.270826995417803,10.7055694592363,-1.01426887814474,0.325272097295532,0.52195689193011,-5.76147463358697
"AC005042.4",-0.866700918921868,1.71455779137926,-1.01401885838239,0.325387815756502,0.522107492540473,-5.7617183836015
"BHLHE40",-0.459499804450157,13.1278641337015,-1.01377635022765,0.325500085552093,0.522222291547939,-5.76195476003011
"RCC1L",-0.197949175278345,9.53858841631908,-1.01376982818814,0.325503105328214,0.522222291547939,-5.76196111647767
"RP11-21L23.3",-0.645975262743188,1.55973786051641,-1.01347568635444,0.325639316959459,0.522377316230907,-5.76224775288603
"AGAP5",0.301228091822968,5.10006416518727,1.01345756810107,0.325647708512495,0.522377316230907,-5.76226540644255
"UBL3",0.263994669643613,10.4601885791354,1.01341943815225,0.325665369077611,0.522377316230907,-5.76230255753043
"HERC2",0.282389247357088,10.7336472229437,1.01334539567382,0.325699665116875,0.522397232589716,-5.76237469571018
"TMEM115",-0.230719308604469,9.10623943992899,-1.01314290768029,0.325793469482412,0.522504477899966,-5.76257195230548
"RP11-39C10.1",-0.253620063303998,9.3889427755687,-1.01310658642068,0.325810297661865,0.522504477899966,-5.76260733152632
"NEK3",-0.283547869754087,8.80783339365554,-1.01291238507102,0.325900284524747,0.522613687508419,-5.76279647713581
"MRPL52",0.183911327317043,9.00300025744573,1.01277017351294,0.325966192147424,0.522662594665336,-5.76293496625518
"RP11-817I4.1",-0.388508583552323,4.99341184576697,-1.01275211004868,0.325974564297266,0.522662594665336,-5.76295255568085
"KLC2",-0.269922991945772,8.57690206520384,-1.01264002130016,0.326026519201464,0.52269687742061,-5.76306169673754
"OSBPL1A",-0.368322238320796,9.95748333747423,-1.01261152185858,0.326039730081469,0.52269687742061,-5.76308944501564
"CCDC89",-0.555386397373303,4.68267820663652,-1.01255103022193,0.326067772164533,0.522706736148811,-5.76314833999602
"LINC01234",-1.4809886124047,3.39599660156118,-1.01224406128931,0.326210100061825,0.522899788457612,-5.76344715901256
"RDH5",-0.47065799367978,6.00612511398555,-1.01175506172485,0.32643691872413,0.523228240565072,-5.76392301163038
"FAM3C",-0.286052038608853,10.3591354552687,-1.01154926843583,0.326532407860858,0.523346161649047,-5.76412321176523
"RP11-804H8.6",0.232632523079173,5.85708722482672,1.01142687896337,0.326589206615476,0.523396409236279,-5.76424225792812
"SNORD100",0.441708110272466,1.90631276529067,1.01137031043516,0.326615461425651,0.523396409236279,-5.76429727690413
"NPM2",-0.30452822254122,4.1334793848308,-1.01134001415801,0.326629523271091,0.523396409236279,-5.76432674218074
"GABARAPL1",-0.333613257762862,12.2527077954099,-1.01084993648432,0.326857049825938,0.523725852066578,-5.76480326983652
"DPY30",-0.242574184747473,9.44045541794197,-1.01079517400686,0.32688248119349,0.523728920873032,-5.76485650561056
"GPANK1",0.205404078236604,8.589468144997,1.01075134570352,0.326902835808795,0.523728920873032,-5.76489911021674
"BEGAIN",-0.467381229660516,3.62983058587909,-1.01052602325082,0.327007493634481,0.523861441090771,-5.76511811601461
"HMGB1P4",-0.255691411438005,5.01716206465822,-1.01045370649051,0.327041088386062,0.523880109111414,-5.7651883963732
"ZFP30",-0.268081981144675,7.57956342520883,-1.01024730812165,0.327136984235781,0.523957008099744,-5.76538895839135
"CTD-2530H12.4",-0.505508627929691,2.20487688898421,-1.010220943782,0.327149234951215,0.523957008099744,-5.76541457463314
"RAB3B",-0.695280144378759,5.60785439822985,-1.01020869078174,0.327154928662715,0.523957008099744,-5.76542647975024
"CTC-281F24.1",0.617612858450263,2.11448264738287,1.01003289379657,0.327236625574323,0.524052697847779,-5.7655972716099
"CWF19L2",-0.25332250668032,9.31760024410804,-1.00996532445633,0.327268030459531,0.524067840057127,-5.76566291023784
"LAMP1",0.328792493695986,12.4295550363951,1.00991405399402,0.327291861378961,0.524070852544032,-5.76571271313635
"AARS",0.181653484141728,10.9603351699252,1.00982886642707,0.327331459964194,0.524099110656189,-5.76579545738988
"CPEB4",0.422865958201364,10.489217889593,1.00976427958449,0.327361484777438,0.524112037185416,-5.76585818769616
"STRN",0.287515160148797,9.94931034479181,1.0094632578021,0.32750144810372,0.524300963854393,-5.76615051019821
"TIMP2",0.459799075353089,12.035840933563,1.00927311690899,0.327589878059914,0.524407370335803,-5.76633511674333
"AMFR",0.186423016071026,10.5831288105491,1.00892447189228,0.32775206851499,0.524631830776608,-5.76667353457653
"MSTO1",0.267383003925824,9.11665853179324,1.00871375149418,0.327850123761011,0.524753606953,-5.76687802390397
"IKBKAP",0.17826748362964,10.3614788622435,1.00856878543108,0.327917593407094,0.524802197986675,-5.76701868149511
"FTH1P3",0.330610876079689,7.38960031939312,1.00842505130887,0.327984499417406,0.524802197986675,-5.76715812623159
"CH507-42P11.1",-0.34715669080719,5.2342312888781,-1.00839357471291,0.327999152579097,0.524802197986675,-5.76718866115757
"ANKRD20A1",0.625783126193878,3.27946259133302,1.00837920281692,0.32800584321933,0.524802197986675,-5.76720260281821
"PPP1R2P3",-0.248045679780643,5.91656875368455,-1.0083736533609,0.328008426718847,0.524802197986675,-5.76720798609968
"CCDC146",-0.842961851323359,9.51641043040447,-1.00836519619739,0.328012363903298,0.524802197986675,-5.76721618996936
"C16orf96",0.372286650932493,3.01527161257695,1.0080488924123,0.328159641422606,0.525002653350719,-5.76752297699422
"ZRANB3",-0.194976457601984,6.80941159948071,-1.00789298080255,0.328232254325572,0.525083638477546,-5.76767416652427
"BCAS2P2",-0.278103460398606,3.83681481644337,-1.00771207598246,0.328316521635623,0.525127034024596,-5.76784956655378
"RP11-175P13.3",0.444010485179,4.42902234799009,1.00770981456668,0.328317575123292,0.525127034024596,-5.76785175898145
"COA1",0.215843163683799,10.0038564317714,1.00769309755246,0.328325362871468,0.525127034024596,-5.76786796588233
"SLC5A6",0.189109778469254,9.1943397961105,1.00748252946257,0.328423468840779,0.525248760268098,-5.76807208834432
"RRNAD1",0.130994190377043,8.92477675449042,1.00741857657398,0.328453269306275,0.525261236299841,-5.76813407617421
"SP1",0.163927363168216,11.5285706972559,1.00733555705298,0.328491957212784,0.525287922470862,-5.7682145396264
"SPRYD4",0.282662458390771,8.43459793358988,1.00712869795076,0.328588369635102,0.525406905532258,-5.76841500445085
"CACNA2D3",0.523364512750407,6.54624463016471,1.00690774074158,0.328691375041187,0.525524727974648,-5.76862909164127
"TTC39A-AS1",-0.508202496627433,1.42144879048261,-1.00687088354721,0.328708559285682,0.525524727974648,-5.76866479885271
"CPD",-0.330076494187267,11.5996285182132,-1.00682900104266,0.328728087296924,0.525524727974648,-5.76870537318553
"AK5",-0.813504844632541,4.32672525190748,-1.00666087047104,0.328806487635679,0.525582896383658,-5.76886823738761
"C19orf60",0.247589373629483,9.21659927340057,1.00665655734347,0.32880849904853,0.525582896383658,-5.7688724151003
"HSPA4",-0.382434297946948,11.6167923437614,-1.00643194201582,0.328913259728142,0.525715155259681,-5.76908995667246
"DLL1",-0.833116690783533,7.55705584616327,-1.0062617855715,0.328992636518049,0.525806827063722,-5.76925472602518
"RP11-731D1.4",-0.554193928572728,0.91689777845688,-1.0059784699098,0.32912483142558,0.52589298980657,-5.76952901769941
"RP13-228J13.1",0.351128158442993,2.90694110111094,1.00596863234031,0.329129422305706,0.52589298980657,-5.76953854070969
"CTBP2P8",-0.338990492062382,2.43413172780789,-1.00596147803189,0.32913276102193,0.52589298980657,-5.76954546620556
"PPIB",-0.251977292473912,12.8891351965148,-1.00595742640752,0.329134651812681,0.52589298980657,-5.76954938822973
"BOLA3",-0.276653254975944,7.94670118744604,-1.00590770790995,0.329157854806736,0.525894870273396,-5.7695975152404
"RP11-167B3.3",1.04593478774081,2.98018318582018,1.00567960484501,0.329264322487559,0.526029773416725,-5.76981828994069
"PEX11G",-0.388980535295654,5.51484966997598,-1.00550667529531,0.329345054058776,0.526123545477541,-5.76998563438361
"ZNHIT2",-0.339132548856348,6.07178586862981,-1.00522851957726,0.32947493954151,0.526295822338468,-5.77025475344354
"RP11-771F20.1",-0.19308791603339,6.70494539868436,-1.00483285631109,0.329659757999585,0.526555818972311,-5.77063744973631
"MRPS26",-0.308404964561816,8.5473574016964,-1.00455684716766,0.329788728254592,0.526726582099581,-5.77090433488419
"CHADL",-0.310206855455417,4.05934992661717,-1.00428537024903,0.329915615615378,0.526893995881791,-5.77116677475223
"FAM66C",-0.293987330555699,5.82041152133534,-1.0041832868949,0.329963337964322,0.526934964700432,-5.77126544377434
"AC024937.6",-0.314397101446359,3.24380863903782,-1.00394752986553,0.33007356932332,0.527075745128651,-5.77149328185401
"HCG22",-0.548653649192415,0.941654384152406,-1.00388062122387,0.330104858106873,0.52708925004795,-5.77155793450225
"TMEM82",-1.04409462070721,2.22388251898942,-1.0038058263523,0.330139837249678,0.52708925004795,-5.77163020299148
"EIF3E",-0.205887966528821,12.8892968840594,-1.00368378383759,0.330196918223744,0.52708925004795,-5.77174811305207
"EMC3-AS1",0.30918868559717,5.29237538176205,1.00360886028211,0.330231964470675,0.52708925004795,-5.77182049339292
"COMMD5",0.170082791299325,8.6922300085286,1.00359031176875,0.33024064113123,0.52708925004795,-5.7718384115595
